reviews,sentiment,product_category
"Let me start off by saying that we have a very expensive and very clean dishwasher, and usually use Cascade. After reading the reviews for this product, I decided to give it a try, so I bought a larger box of the solid pellets. I bought these because of the concerns with the other ones sticking together in the box like many people had complained about, so I gave these a try, and I made sure that I had the liquid dryer full as well, and even after the first heavy duty wash, which is over three hours long, I noticed that there was residue, running down the door because the pellet apparently didn’t dissolve 100%. That was pretty much a bummer right there, but I gave it another chance, and we ended up with the same thing, the other thing it was quite disappointing is, there is no fresh scent, it’s just a regular soapy odor and now I wish I had not spent the money to buy the large box..I realize that others may have a different experience, but this was my experience, and I will not be buying these again",neutral,dishwashing tablet
"The foil packaging on each on of these is so annoying. I probably didn't read the description well enough, and that's my bad, but the foil is SO frustrating. I like being able to take one and just chuck it in to the dishwasher, but this comes with 94 extra pieces of waste that just aren't necessary. The packaging is really just completely lame, so I'll stick to another kind of dishwasher tabs in the future.",neutral,dishwashing tablet
"The detergent is a great value and works well. The individual packaging is terrible, it is difficult to open and the process of opening them gets the high powered detergent on your hands. It is also difficult to wash off of your fingers and will dry out your finger tips. The packaging is the only glaring issue and I hate having to open one, but it is a good value otherwise.",neutral,dishwashing tablet
"It fits better than the previous product we used-an Amazon product, which was too thick and sometimes made it impossible to close the little dishwasher compartment door.It doesn't perform better, and it's more $$. We have one of the most expensive dishwashers on the planet. The problem is the tablet. It's average. None do a good job at leaving (expensive) glasses free of a ""fog,"" or whatever it's called.",neutral,dishwashing tablet
I didn't read that they were individually wrapped.  I would never have bought them.  I don't like unwrapping them and always have to wash my hands after and throw the wrapper in trash.,neutral,dishwashing tablet
Individually wrapped so extra effort needed to use. Sometimes is crumbled in package.,neutral,dishwashing tablet
Not the best.  You get what you pay for.,neutral,dishwashing tablet
Did not like the plastic wrapping around each tablet which is very difficult to remove,neutral,dishwashing tablet
"The product itself is fine, it works. The box was shipped in a flimsy mailer and was broken open, spilling some contents into another item in the same mailer (vitamins). I was able to wipe off the other product. I need the dishwasher tabs asap so I won’t return them, but I wonder how many broke open, hopefully only a couple  🤨 it’s a big box so I’m not inclined to count them all lol.",neutral,dishwashing tablet
I have used this for years and wouldn’t use anything else.,neutral,dishwashing tablet
Not great at cleaning dishes.  I would not buy again.,neutral,dishwashing tablet
"Dishes are clean, etc. No real complaints on that score. But, each individual tablet is wrapped in plastic foil that is not easy to open, especially with damp hands. I mean, I have to get scissors 9 out of 10 times to open. They don't pull apart or tear apart easily at all. Not going to purchase the formulation of Finish dishwasher product again.",neutral,dishwashing tablet
Leaves some food residues behind. Certainly not what I expected with such high ratings.,neutral,dishwashing tablet
"These are cheap and they work but you might find yourself wiping white reside out of the cups. We thought our old dishwasher is why this was happening, but recently within the last 2 weeks we got a new way better dishwasher. The dishes are still coming out with white residue. We have been using this detergent for almost a year and 70% of the time the cups come out with a white residue.",neutral,dishwashing tablet
"Good for normal dish wash, cheaper than other similar pods..value for money. But for tougher dried in food/ grease and easy rinse aid Dawn ultimate pods are better but at a higher price though. Costco is the cheapest place to buy (either one)",neutral,dishwashing tablet
"I have experienced the ""tablets"" coming out of the wrapper with a poor crumbling surface and making a mess. Speculation is that either the tablets are very old or absorbed moisture. I do not have leaks under my sink and the box does not have water damage.",neutral,dishwashing tablet
This product is average and I prefer the liquid. the liquid is better value and cheaper.,neutral,dishwashing tablet
Not my favorite. You get a lot for the price but they do not do the best job. I normally use the solimo pods and will be returning to those. They do a much better job,neutral,dishwashing tablet
These are individually wrapped.,neutral,dishwashing tablet
"Perfectly good product, good price.  AND A SNOTTY FELLOW JUST TOLD ME THAT THEY ABSOLUTELY WON'T TELL ME WHERE THIS IS MADE.  They've lost my sale.",neutral,dishwashing tablet
"Work great, but loses stars because each tablet is individually plastic wrapped, wasteful and pointless.",neutral,dishwashing tablet
Finish has been on my Subscription list for a couple years. Cleaned dishes great and left our dishwasher spotless. The best part being these soap cubes were wrapped in a plastic that dissolved is the dishwasher. Recently my subscription was changed to a different Finish product. These soap cubes are individually wrapped in foil. Try opening these when your hands are wet!  Very unhappy with the switch. Otherwise the soap works well.,neutral,dishwashing tablet
"With these pods they are individually foil wrapped. Since they're not dissolvable, you have to open each one for your dishwasher load. So far about half are broken which doesn't matter since it's just soap, it just leaves a mess so be sure to open over your dishwasher. It cleans the dishes though.... Just sort of a hassle to use.",neutral,dishwashing tablet
