reviews,sentiment,product_category
"When I first got this mug I was pretty happy with it. It does keep drinks hot or cold for a couple of hours at least.It had the narrow base which means it fits into drink holders in the car, which was essential for me. The top had kind of a fun way of opening and closing it- you spin a knob in the center of the mouth of the cup, and it cycles through two open and two closed phases per one complete revolution (90° per cycle).Inside the lid there is a disc and a silicone seal and in the open position the disc drops down away from the seal and in the closed position it this comes back up against the seal and seems to prevent leaks pretty much 100% of the time.Unlike most cups when it's open you can drink from from any side of the mug, rather than just one near a small opening.In the open position you don't need to really worry about getting a huge glug of a hot beverage as it really slows down the rate at which it can come out of the mug, which I appreciate.At first it was not evident how you could clean the mechanism for the lid, but after a little experimentation I found that a nut in the center of the bottom could be rotated off counterclockwise and that would allow you to remove the disc.As time went on however I noticed a couple of issues.  First the letters that indicate whether it's open or closed to drink, wear off. They are painted on in silver, but that silver paint wears off after a couple of washes.Also, I've noticed that the feel of the open and close mechanism has become less distinct over time. It's almost as if something is wearing down, so you don't get the positive kind of snap sensation when the lid closes or opens internally. Most of the time I didn't really even have to look at the letters on top saying whether it was open or closed, I could just do it by feel, but now that ability is kind of going away as you kind of have to fish around with some uncertainty to determine whether you've gone 90° to an open position or closed position.I think this travel mug is a little pricey for what you get, but it does have a few decent features.",neutral,mug
Absolute best for keeping coffee hot. Absolute worst for the finish that comes off after few washes. Way too expensive for this.,neutral,mug
The rubber stoppers are a problem!!!  Very aggravating because it’s hard to put back after washing…,neutral,mug
I got this for my husband for Christmas. It has only been 2.5 months and the handle has come apart. The piece popped out and doesn’t go back in completely. Not very happy that something is already wrong with it. We have only hand washed it and this shouldn’t happen.,neutral,mug
"I really love a lot of features of this mug...the handle, the lid style, etc. but expected more durability from the Thermos brand. I did wash this in the top rack of my dishwasher, but it did say that it was dishwasher safe. However, after only a few uses, the paint peeled around the top area. I contacted Thermos because it does have a 5-year warranty, so sent them a pic and they sent me a replacement. I requested a stainless steel one if possible, so that paint wouldn't peel and received it within 10 days of contacting them. Very pleased with the customer service by Thermos and my replacement, but do wish they had better quality from the get-go on the painted mug. So, would recommend the stainless version vs choosing a painted/colored one.",neutral,mug
It leaks. Even though I switched it to close. BUMMER.,neutral,mug
Ordered twice and damaged both times,neutral,mug
"I’ve purchased these for probably the past ten years. They use to be great. Very durable, leak proof and kept heat great. But they don’t seem durable any more. Mostly in the handle. The cover to the handle screw pops off much easier and I dropped this cup once and then handle completely detached off the cup to where it couldn’t be fixed. My old ones I use to drop them and they’d ding up a bit but never break. Just seems weaker than they use to.",neutral,mug
This is my second Thermos coffee mug. I loved the first one and had no problems until I left it behind on a trip. When I got this cuo and put the lid on the first time I noticed thed the holes for sipping went past 90 degrees from the handle. This makes it very awkward when drinking. If you loosen it it leaks. I am very disappointed,neutral,mug
"I do not usually write reviews. However this product warranted a comment. The thermos is very good at retaining the temperature of hot liquids. However, it is quite difficult to get the cap to “seat” appropriately. Every day I need to struggle with the assembly. Ultimately, the cap can be screwed into the thermos. However, this should not be difficult. It should be easy to screw the cap on and off. I bought a “Thermos”  brand insulated cup due to the brand-name. Big mistake. Quality is no longer evident",neutral,mug
"SILVER RIM SPINS - MAKES IT REAL HARD TO REMOVE LID. LOVED IT UNTIL IT STARTED DOING THAT. HAD TO PUT IT TO THE SIDE AND NOT USE IT ANYMORE. TOO BAD. THAT THERMOS KEPT COFFEE NICE AND HOT! LASTED 5 MONTHS. 😒THERMOS Stainless King Vacuum-Insulated Travel Mug, 16 Ounce, Midnight Blue",neutral,mug
"I want something to keep my coffee hot. So far this is better than most, but it still gets cool too fast.",neutral,mug
